"","Operating.System","Connection.State","Ingress.Router","Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Connection.Rate","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
"65734","Windows","ESTABLISHED","syd-tls-04",63788,0.677504367,492464,213,703.5870414,146,1353,82,25,"NonMal"
"92302","Windows","ESTABLISHED","syd-tls-04",56038,0.486588329,544855,298,578.1901222,185,1301,75,16,"NonMal"
"201283","Windows","ESTABLISHED","mel-aus-01",66293,0.626255202,538022,228,190.0565276,206,1370,67,21,"NonMal"
"475372","Windows","Others","syd-tls-04",50106,0.658756633,562019,253,764.142363,207,1339,87,32,"NonMal"
"330968","Windows","ESTABLISHED","mel-aus-01",62081,0.401076243,762016,324,614.5623414,159,1354,57,17,"NonMal"
"389932","Windows","ESTABLISHED","mel-aus-01",66178,0.37119042,410256,125,600.9608019,163,1336,68,19,"NonMal"
"432366","Windows","ESTABLISHED","mel-aus-01",55583,0.725381345,506330,189,587.8170023,186,1302,75,27,"NonMal"
"352040","Android","ESTABLISHED","mel-aus-01",55453,0.592224105,543930,276,156.5709205,226,1336,82,20,"NonMal"
"183240","Windows","ESTABLISHED","mel-aus-01",56602,0.696523721,273555,219,960.2683477,124,1323,55,28,"NonMal"
"454420","Windows","Others","syd-tls-04",52774,0.505664041,499635,340,213.1857035,229,1346,65,19,"NonMal"
"438397","Windows","ESTABLISHED","mel-aus-01",63653,0.698029444,444127,253,360.9967841,221,1326,57,23,"NonMal"
"66842","Android","ESTABLISHED","mel-aus-01",69772,0.608423815,520644,347,538.5839333,158,1362,77,24,"NonMal"
"44591","Windows","ESTABLISHED","mel-aus-01",65502,0.690699224,294852,159,654.4995528,173,1324,67,23,"NonMal"
"182938","Android","Others","syd-tls-04",52822,0.628503352,466029,252,208.0266814,171,1319,64,16,"NonMal"
"365113","Android","ESTABLISHED","syd-tls-04",60820,0.638030538,538194,243,244.5389982,174,1289,64,20,"NonMal"
"290484","Android","ESTABLISHED","mel-aus-01",59794,0.565520586,517739,239,19.92285613,201,1384,94,19,"NonMal"
"275356","Others","ESTABLISHED","syd-tls-04",61996,0.63610796,403297,248,489.4331177,152,1301,72,27,"NonMal"
"321670","Windows","Others","syd-tls-04",42585,0.625765232,476760,296,24.96926378,211,1337,61,13,"NonMal"
"335628","Windows","ESTABLISHED","mel-aus-01",68202,0.441701722,642833,298,302.7804821,239,1333,70,26,"NonMal"
"399267","Android","ESTABLISHED","syd-tls-04",63939,0.411700628,530000,143,540.4617445,237,1380,73,21,"NonMal"
"60824","Android","ESTABLISHED","syd-tls-04",70511,0.324808071,632288,300,871.8264894,212,1369,69,21,"NonMal"
"92846","Android","ESTABLISHED","syd-tls-04",53557,0.663429926,478042,335,495.684311,211,1348,62,29,"NonMal"
"390778","Windows","ESTABLISHED","syd-tls-04",68816,0.596583964,394116,272,772.6989843,183,1339,61,26,"NonMal"
"283544","Android","ESTABLISHED","mel-aus-01",56195,0.67246404,503969,222,890.2025326,132,1310,67,28,"NonMal"
"411441","Windows","ESTABLISHED","syd-tls-04",63364,0.348844135,481044,313,705.1648276,148,1333,72,16,"NonMal"
"371401","Windows","ESTABLISHED","mel-aus-01",58416,0.501729873,687008,179,319.9817798,131,1331,68,14,"NonMal"
"310772","Windows","Others","syd-tls-04",58149,0.404427341,496984,315,447.2871841,169,1307,60,15,"NonMal"
"71540","Android","ESTABLISHED","mel-aus-01",61607,0.57759708,592169,250,73.24171227,179,1326,61,19,"NonMal"
"453133","Android","ESTABLISHED","syd-tls-04",68105,0.607343227,570312,228,526.6393591,185,1315,58,25,"NonMal"
"176233","Others","Others","mel-aus-01",60269,0.59394996,416832,380,919.5591558,126,1408,56,31,"NonMal"
"163553","Android","ESTABLISHED","syd-tls-04",67376,0.435743772,706937,295,312.6296395,171,1327,68,20,"NonMal"
"144570","Android","ESTABLISHED","mel-aus-01",62891,0.471483456,350991,259,191.4284731,151,1300,84,18,"NonMal"
"188658","Windows","ESTABLISHED","mel-aus-01",66938,0.620934402,533421,384,80.58687347,211,1361,60,22,"NonMal"
"156167","Android","ESTABLISHED","syd-tls-04",60666,0.517422326,411235,345,393.2262279,147,1379,71,14,"NonMal"
"417640","Android","ESTABLISHED","syd-tls-04",66643,0.580641435,559027,237,312.7723504,199,1346,65,28,"NonMal"
"402031","Windows","ESTABLISHED","syd-tls-04",74750,0.652345113,477657,327,439.6409219,115,1361,76,20,"NonMal"
"247598","Windows","ESTABLISHED","syd-tls-04",68152,0.261203463,558818,306,912.7419104,93,1345,59,13,"NonMal"
"67151","Windows","Others","syd-tls-04",72167,0.534802049,652996,271,672.3833453,188,1352,39,27,"NonMal"
"333660","Windows","ESTABLISHED","mel-aus-01",56300,0.402237514,227208,366,499.6063537,134,1322,63,13,"NonMal"
"37065","Others","ESTABLISHED","syd-tls-04",66254,0.459094564,290915,239,281.4067965,119,1386,57,16,"NonMal"
"365714","Windows","ESTABLISHED","syd-tls-04",64555,0.472821522,451037,285,227.5671816,197,1382,55,20,"NonMal"
"307535","Windows","Others","syd-tls-04",69585,0.538285793,681951,246,884.3837905,145,1304,57,29,"NonMal"
"460126","Windows","ESTABLISHED","syd-tls-04",65062,0.668293626,490985,327,744.7959174,112,1365,59,24,"NonMal"
"208876","Android","ESTABLISHED","mel-aus-01",67097,0.653787073,599369,246,353.0638495,167,1327,62,21,"NonMal"
"41191","Windows","ESTABLISHED","syd-tls-04",61252,0.499775433,400520,346,26.15722583,122,1355,54,16,"NonMal"
"424381","Windows","ESTABLISHED","mel-aus-01",62979,0.563126825,486979,290,106.9226024,172,1365,67,19,"NonMal"
"129974","Android","ESTABLISHED","mel-aus-01",55867,0.541221686,606884,210,226.5004952,162,1394,58,15,"NonMal"
"212929","Windows","ESTABLISHED","syd-tls-04",54726,0.685786582,612930,270,643.8312974,228,1308,71,30,"NonMal"
"486916","Windows","ESTABLISHED","mel-aus-01",78950,0.354580358,620814,242,565.6259384,149,1353,66,21,"NonMal"
"193601","Windows","ESTABLISHED","mel-aus-01",69572,0.691812703,365199,244,559.44612,135,1324,61,21,"NonMal"
"413212","Android","ESTABLISHED","syd-tls-04",70676,0.398337478,629103,240,447.0215162,200,1325,66,23,"NonMal"
"20748","Windows","ESTABLISHED","syd-tls-04",66507,0.581486374,411000,228,496.2059084,208,1285,63,27,"NonMal"
"259841","Others","ESTABLISHED","mel-aus-01",69952,0.35858546,406506,217,762.8994225,191,1312,65,19,"NonMal"
"132960","Others","ESTABLISHED","syd-tls-04",64140,0.593740221,250627,327,173.7547808,180,1311,51,22,"NonMal"
"139800","Android","ESTABLISHED","syd-tls-04",63245,0.49487478,482244,319,85.39225394,180,1338,50,20,"NonMal"
"181528","Android","ESTABLISHED","mel-aus-01",64054,0.406100898,450216,251,668.6520262,133,1340,55,14,"NonMal"
"231023","Windows","ESTABLISHED","syd-tls-04",55074,0.520599234,342576,236,289.6972921,197,1350,80,18,"NonMal"
"347025","Others","Others","mel-aus-01",47833,0.535448517,488266,288,12.76726413,145,1315,63,13,"NonMal"
"397694","Android","ESTABLISHED","mel-aus-01",58784,0.424370015,613045,221,558.3501589,98,1357,58,11,"NonMal"
"128309","Windows","ESTABLISHED","mel-aus-01",68057,0.598630963,387570,340,208.0981088,221,1324,56,26,"NonMal"
"117226","Windows","ESTABLISHED","mel-aus-01",58953,0.453232089,322311,274,385.3264224,221,1377,79,18,"NonMal"
"307480","Android","ESTABLISHED","mel-aus-01",69472,0.659416818,482330,310,901.4405064,123,1360,52,24,"NonMal"
"467625","Windows","ESTABLISHED","syd-tls-04",61071,0.510396571,474044,286,302.077981,179,1330,57,17,"NonMal"
"305680","Windows","ESTABLISHED","mel-aus-01",57343,0.497099419,668662,199,400.0427778,126,1376,79,12,"NonMal"
"362265","Windows","ESTABLISHED","mel-aus-01",66166,0.625030875,360978,256,432.5366183,163,1366,65,25,"NonMal"
"263412","Others","ESTABLISHED","syd-tls-04",59993,0.535397375,458470,209,235.7822614,138,1374,53,14,"NonMal"
"285918","Windows","ESTABLISHED","mel-aus-01",58768,0.703804991,529124,218,687.8468201,151,1367,80,26,"NonMal"
"447868","Windows","ESTABLISHED","syd-tls-04",51420,0.772205999,587610,273,648.1319964,181,1344,57,26,"NonMal"
"185457","Android","ESTABLISHED","syd-tls-04",67229,0.633703981,395964,205,775.1378056,174,1330,67,27,"NonMal"
"95466","Android","ESTABLISHED","syd-tls-04",69173,0.590685734,492563,266,520.8759241,195,1378,46,25,"NonMal"
"305605","Android","ESTABLISHED","mel-aus-01",64692,0.445183427,631254,248,457.6024398,164,1382,66,17,"NonMal"
"140613","Android","ESTABLISHED","mel-aus-01",62925,0.432746096,556598,267,271.8373699,205,1326,73,21,"NonMal"
"16603","Windows","ESTABLISHED","mel-aus-01",59995,0.690536107,663282,326,317.0447707,191,1374,88,23,"NonMal"
"138889","Android","ESTABLISHED","mel-aus-01",55665,0.738050534,564327,189,810.7771285,119,1351,53,26,"NonMal"
"158480","Others","ESTABLISHED","syd-tls-04",62706,0.686742638,504382,241,512.7913666,148,1352,72,25,"NonMal"
"176585","Windows","ESTABLISHED","mel-aus-01",65398,0.452616069,513504,232,458.1316636,147,1379,50,18,"NonMal"
"233542","Windows","ESTABLISHED","mel-aus-01",59352,0.560700202,597893,239,231.6691823,161,1385,61,15,"NonMal"
"310726","Android","ESTABLISHED","mel-aus-01",66528,0.546802567,486133,277,295.4595014,165,1325,51,16,"NonMal"
"173888","Windows","ESTABLISHED","mel-aus-01",67234,0.599905009,508996,276,628.4556873,157,1349,74,28,"NonMal"
"401525","Android","ESTABLISHED","syd-tls-04",68459,0.59123195,417074,208,657.7151295,158,1297,81,27,"NonMal"
"361205","Windows","ESTABLISHED","mel-aus-01",60616,0.662556615,587149,283,912.1056367,136,1346,85,27,"NonMal"
"136232","Android","ESTABLISHED","mel-aus-01",59868,0.475437402,580365,234,269.1975572,165,1329,85,18,"NonMal"
"282591","Others","ESTABLISHED","syd-tls-04",67142,0.566172989,412478,282,214.9483364,151,1346,61,18,"NonMal"
"204934","Android","ESTABLISHED","mel-aus-01",67553,0.594263701,384825,295,324.5071054,202,1369,69,24,"NonMal"
"28479","Windows","ESTABLISHED","mel-aus-01",57363,0.460171929,441523,188,700.3282415,135,1314,48,15,"NonMal"
"141431","Android","ESTABLISHED","mel-aus-01",65799,0.5111544,488790,255,25.04735471,236,1325,74,24,"NonMal"
"160471","Windows","ESTABLISHED","mel-aus-01",65207,0.731499088,510273,227,927.8651993,130,1427,68,25,"NonMal"
"47599","Windows","ESTABLISHED","mel-aus-01",70064,0.313726607,639965,158,935.3473443,157,1409,70,19,"NonMal"
"403434","Android","ESTABLISHED","mel-aus-01",50682,0.449215798,406266,273,593.3841882,151,1332,78,13,"NonMal"
"190597","Windows","ESTABLISHED","mel-aus-01",57673,0.678630825,588607,297,613.4682566,172,1316,66,28,"NonMal"
"390956","Others","ESTABLISHED","syd-tls-04",60512,0.403974005,390870,272,563.752768,146,1357,66,15,"NonMal"
"185135","Android","ESTABLISHED","mel-aus-01",65182,0.592931213,494486,263,455.2601638,208,1381,61,28,"NonMal"
"281814","Windows","ESTABLISHED","syd-tls-04",56292,0.699207368,513296,288,884.7540962,98,1363,68,27,"NonMal"
"266055","Android","ESTABLISHED","mel-aus-01",60187,0.669798966,405436,217,607.3605231,204,1330,63,29,"NonMal"
"288982","Windows","ESTABLISHED","mel-aus-01",66534,0.443308882,356795,241,536.0385936,214,1335,76,21,"NonMal"
"214379","Others","ESTABLISHED","syd-tls-04",63545,0.433868174,501873,178,537.313877,156,1360,28,16,"NonMal"
"34599","Windows","ESTABLISHED","syd-tls-04",62245,0.600308071,496277,212,28.12384151,212,1296,52,21,"NonMal"
"153856","Android","ESTABLISHED","syd-tls-04",62541,0.709298413,550245,273,278.4584477,144,1353,56,21,"NonMal"
"466011","Android","ESTABLISHED","mel-aus-01",57304,0.378710876,499867,265,567.9148032,152,1378,62,16,"NonMal"
"1764","Android","ESTABLISHED","mel-aus-01",63415,0.444638262,499708,229,449.2787316,155,1374,63,18,"NonMal"
"195009","Windows","ESTABLISHED","syd-tls-04",61937,0.536006055,469647,409,84.57415399,185,1332,63,20,"NonMal"
"427727","Android","ESTABLISHED","mel-aus-01",55339,0.489192063,535388,303,485.193187,144,1353,59,15,"NonMal"
"430463","Android","ESTABLISHED","syd-tls-04",65500,0.502957551,607286,279,148.5951459,195,1398,47,21,"NonMal"
"454011","Windows","Others","syd-tls-04",56771,0.567512106,515491,209,68.31950961,208,1332,72,18,"NonMal"
"394160","Android","Others","mel-aus-01",47867,0.800019173,590341,238,113.9172269,203,1339,72,24,"NonMal"
"142013","Android","ESTABLISHED","mel-aus-01",65304,0.3466005,356843,258,891.0593051,123,1333,72,12,"NonMal"
"21465","Windows","ESTABLISHED","syd-tls-04",59770,0.634397041,581468,215,755.2307475,186,1340,78,31,"NonMal"
"145833","Android","ESTABLISHED","mel-aus-01",63588,0.779463026,669331,247,439.4651615,152,1336,76,20,"NonMal"
"30155","Android","Others","syd-tls-04",49299,0.51205346,445751,337,283.8912045,135,1348,59,11,"NonMal"
"239126","Android","ESTABLISHED","mel-aus-01",64301,0.690490111,571779,297,790.8250628,141,1387,56,26,"NonMal"
"473570","Android","ESTABLISHED","mel-aus-01",58198,0.677509952,440125,208,744.2890852,181,1369,59,28,"NonMal"
"206601","Android","ESTABLISHED","syd-tls-04",64729,0.715341191,432729,231,449.6074565,143,1328,66,20,"NonMal"
"295696","Windows","ESTABLISHED","syd-tls-04",65457,0.426300069,660050,285,471.2932906,183,1335,74,18,"NonMal"
"40948","Windows","ESTABLISHED","syd-tls-04",58096,0.675340881,591729,248,756.62899,187,1349,47,27,"NonMal"
"89479","Android","ESTABLISHED","mel-aus-01",58103,0.720491502,562910,255,257.2577851,206,1391,69,24,"NonMal"
"44502","Android","ESTABLISHED","mel-aus-01",57821,0.409405051,481901,197,616.3275604,149,1344,70,15,"NonMal"
"246628","Android","ESTABLISHED","syd-tls-04",58600,0.494374224,280479,229,572.6010003,82,1347,56,11,"NonMal"
"103247","Windows","ESTABLISHED","mel-aus-01",55945,0.760447904,577157,233,524.03479,143,1361,72,24,"NonMal"
"247296","Android","ESTABLISHED","mel-aus-01",53625,0.782257539,421260,298,683.0863382,208,1410,54,25,"NonMal"
"163086","Windows","ESTABLISHED","syd-tls-04",68161,0.355242954,551785,314,718.0748224,158,1325,54,16,"NonMal"
"116817","Windows","ESTABLISHED","mel-aus-01",60665,0.466045188,388205,348,132.9203058,189,1331,59,19,"NonMal"
"310732","Windows","ESTABLISHED","syd-tls-04",63982,0.672626234,575248,248,709.9995388,134,1393,51,26,"NonMal"
"357397","Windows","ESTABLISHED","mel-aus-01",65400,0.689320785,474047,156,481.9668808,134,1343,61,21,"NonMal"
"84879","Android","ESTABLISHED","mel-aus-01",55692,0.720144998,578241,286,589.4826747,180,1339,61,26,"NonMal"
"290315","Android","ESTABLISHED","mel-aus-01",59249,0.579561593,555675,213,573.9469863,176,1346,64,30,"NonMal"
"402064","Windows","ESTABLISHED","mel-aus-01",54162,0.744239477,574759,234,250.2754001,212,1302,70,26,"NonMal"
"303474","Others","ESTABLISHED","mel-aus-01",60734,0.538747054,585426,277,74.77000933,156,1342,83,16,"NonMal"
"35826","Windows","ESTABLISHED","mel-aus-01",60704,0.364199469,360445,267,536.4118278,162,1366,78,16,"NonMal"
"472787","Windows","ESTABLISHED","mel-aus-01",61613,0.567287777,519311,303,25.00158402,189,1335,65,18,"NonMal"
"138907","Windows","ESTABLISHED","syd-tls-04",68384,0.598335268,472395,303,630.4502671,101,1357,60,27,"NonMal"
"199316","Android","ESTABLISHED","syd-tls-04",61875,0.697293691,504990,149,602.3280486,144,1321,69,25,"NonMal"
"189388","Windows","Others","mel-aus-01",52491,0.513441886,406025,288,57.01098138,200,1381,78,18,"NonMal"
"220517","Android","ESTABLISHED","mel-aus-01",62780,0.448035159,572477,217,393.1700039,146,1351,60,18,"NonMal"
"46781","Windows","ESTABLISHED","mel-aus-01",62367,0.743675054,617392,243,485.4125587,151,1317,69,21,"NonMal"
"488609","Windows","ESTABLISHED","syd-tls-04",65219,0.671196648,586944,247,682.6523705,149,1385,69,24,"NonMal"
"65326","Windows","Others","mel-aus-01",73558,0.588607019,508341,329,959.2405257,185,1319,63,26,"NonMal"
"370358","Android","ESTABLISHED","syd-tls-04",56730,0.454543509,512616,278,484.3619226,125,1321,69,14,"NonMal"
"259327","Windows","ESTABLISHED","mel-aus-01",59711,0.579857082,444943,271,108.803875,156,1350,72,17,"NonMal"
"472813","Others","ESTABLISHED","syd-tls-04",65137,0.439333199,587173,283,615.4480452,199,1331,77,20,"NonMal"
"442775","Android","ESTABLISHED","mel-aus-01",48307,0.778242867,682410,347,629.9269691,191,1371,59,28,"NonMal"
"432431","Windows","ESTABLISHED","mel-aus-01",60017,0.417310255,473500,276,424.296995,144,1415,61,15,"NonMal"
"285417","Android","ESTABLISHED","mel-aus-01",53470,0.583716386,569969,263,139.7789487,150,1327,48,16,"NonMal"
"411633","Android","ESTABLISHED","mel-aus-01",56561,0.732299928,423729,298,632.7420813,172,1308,72,27,"NonMal"
"192303","Android","ESTABLISHED","mel-aus-01",65354,0.402413201,636281,261,546.8276568,158,1331,60,18,"NonMal"
"174423","Android","ESTABLISHED","mel-aus-01",61418,0.406155195,371542,241,453.1711371,154,1320,67,16,"NonMal"
"417708","Android","ESTABLISHED","syd-tls-04",72415,0.653762323,403904,265,651.8552442,154,1378,48,22,"NonMal"
"300151","Android","ESTABLISHED","mel-aus-01",76784,0.586337587,512613,323,566.4947515,163,1261,71,23,"NonMal"
"7989","Android","ESTABLISHED","mel-aus-01",65195,0.653878015,430842,233,500.4079762,137,1332,58,23,"NonMal"
"467499","Windows","ESTABLISHED","syd-tls-04",72911,0.284039859,475069,311,912.6409171,120,1350,67,17,"NonMal"
"168420","Android","ESTABLISHED","mel-aus-01",60568,0.664248976,510487,294,148.3092033,224,1383,62,25,"NonMal"
"320838","Others","ESTABLISHED","syd-tls-04",59939,0.685250499,451633,196,574.4010383,200,1331,72,26,"NonMal"
"339385","Windows","ESTABLISHED","mel-aus-01",68275,0.50709385,509691,250,5.202773705,197,1361,77,22,"NonMal"
"331743","Android","ESTABLISHED","syd-tls-04",65231,0.446022029,516695,203,377.7843926,179,1300,41,18,"NonMal"
"11868","Windows","ESTABLISHED","mel-aus-01",69623,0.62136915,463127,273,516.4929225,118,1322,57,24,"NonMal"
"62006","Windows","ESTABLISHED","mel-aus-01",77713,0.587131577,499382,217,620.9612105,148,1366,69,23,"NonMal"
"56984","Windows","ESTABLISHED","mel-aus-01",75350,0.523030415,485371,252,677.5609765,175,1342,62,27,"NonMal"
"216083","Others","ESTABLISHED","mel-aus-01",67585,0.468412134,447913,359,150.6225956,166,1325,73,19,"NonMal"
"341622","Others","ESTABLISHED","mel-aus-01",56572,0.766389512,461189,267,650.9206772,131,1375,69,24,"NonMal"
"343317","Windows","ESTABLISHED","mel-aus-01",65327,0.519594248,535504,290,67.38780915,257,1401,63,26,"NonMal"
"127675","Others","ESTABLISHED","mel-aus-01",53879,0.779194512,553458,270,159.8062049,249,1369,52,24,"NonMal"
"121251","Windows","ESTABLISHED","syd-tls-04",68222,0.506598202,449209,270,325.8771034,234,1370,61,24,"NonMal"
"124461","Others","ESTABLISHED","syd-tls-04",69595,0.585875351,394656,220,515.5013718,190,1370,55,26,"NonMal"
"195436","Android","ESTABLISHED","mel-aus-01",54997,0.672572744,367577,246,728.0975046,227,1365,53,30,"NonMal"
"274943","Others","ESTABLISHED","syd-tls-04",55299,0.702141572,569802,259,649.208742,152,1341,83,27,"NonMal"
"400071","Windows","ESTABLISHED","mel-aus-01",63172,0.440376614,342357,305,560.7398871,166,1305,72,18,"NonMal"
"121842","Windows","ESTABLISHED","syd-tls-04",67782,0.475032687,610812,316,274.446194,185,1346,68,21,"NonMal"
"248373","Android","ESTABLISHED","syd-tls-04",53827,0.474904937,532628,195,560.0522142,199,1345,56,16,"NonMal"
"139594","Windows","ESTABLISHED","mel-aus-01",62807,0.631993059,367351,290,767.9983605,198,1303,48,30,"NonMal"
"361479","Windows","ESTABLISHED","mel-aus-01",55933,0.428925675,399949,367,543.4543295,172,1349,46,15,"NonMal"
"108981","Windows","ESTABLISHED","syd-tls-04",55405,0.701203923,467388,261,744.7848535,141,1332,66,27,"NonMal"
"61265","Android","ESTABLISHED","mel-aus-01",65553,0.619653936,442286,250,426.9193582,186,1402,63,25,"NonMal"
"330569","Windows","ESTABLISHED","mel-aus-01",59381,0.361280119,613836,205,491.2223321,185,1302,67,20,"NonMal"
"71992","Windows","ESTABLISHED","syd-tls-04",60116,0.473151954,771842,285,526.96067,159,1371,61,15,"NonMal"
"49186","Windows","ESTABLISHED","mel-aus-01",66134,0.56359819,520001,281,359.8169415,208,1363,76,27,"NonMal"
"193218","Windows","Others","mel-aus-01",54817,0.662163488,365449,281,1035.552028,160,1325,64,31,"NonMal"
"228991","Windows","ESTABLISHED","mel-aus-01",66899,0.697642654,559464,252,466.4841215,192,1392,59,22,"NonMal"
"138995","Android","ESTABLISHED","mel-aus-01",65971,0.476665125,487639,290,466.8549218,164,1333,54,19,"NonMal"
"432048","Windows","ESTABLISHED","mel-aus-01",63757,0.515356811,461433,208,117.8684845,189,1379,69,20,"NonMal"
